round_epochs,val_loss,val_mse,val_mae,loss,mse,mae,lr,activation,batch_size,dropout,layer_1_node,layer_2_node,layer_3_node,learning_rate,losses,lr_reduce_rate
206,0.0019881831895973948,0.0019881832413375378,0.03335151821374893,0.0015675440032435495,0.0015675441,0.030022442,1e-17,elu,32,0.0,300,300,200,0.0001,mean_squared_error,0.01
264,0.0015802058494753307,0.0015802058624103665,0.029813727363944054,0.0012712785399321617,0.0012712786,0.02751223,1.0000001e-24,elu,32,0.0,300,200,50,0.001,mean_squared_error,0.001
290,0.0025030275185902915,0.002503027440980077,0.03801414743065834,0.0018242082871914467,0.0018242082,0.032097258,1.9683e-08,elu,64,0.0,50,200,200,0.001,mean_squared_error,0.3
237,0.0011409091530367732,0.0011409091530367732,0.02470262534916401,0.00047719314329201394,0.00047719307,0.016228694,1e-17,relu,16,0.0,200,300,300,0.01,mean_squared_error,0.01
331,0.0016689816386335427,0.0016689816256985068,0.03033324144780636,0.0009588322007805225,0.00095883233,0.023133297,2.4414064e-07,elu,32,0.0,300,400,200,0.1,mean_squared_error,0.5
232,0.0015595540818240908,0.0015595541335642338,0.029139170423150063,0.0009687041498958554,0.0009687042,0.023517942,1.0000001e-11,elu,16,0.0,200,50,400,0.1,mean_squared_error,0.1
205,0.0023617613543238905,0.0023617614060640335,0.03756338730454445,0.0019162298235287918,0.0019162297,0.033407114,1e-15,elu,64,0.0,300,50,200,0.001,mean_squared_error,0.001
225,0.003054884107162555,0.003054884262382984,0.04134661704301834,0.00226349203565921,0.0022634922,0.03578922,1.0000001e-24,relu,64,0.0,50,400,200,0.01,mean_squared_error,0.001
274,0.0011223371451099713,0.0011223371839150786,0.025172358378767967,0.0006777612450554375,0.0006777612,0.019327288,6.561e-08,relu,32,0.0,300,100,50,0.0001,mean_squared_error,0.3
213,0.0010398544578088655,0.001039854483678937,0.02246423065662384,0.0002990643481772561,0.00029906436,0.012354181,1.0000001e-09,relu,16,0.0,200,300,300,0.01,mean_squared_error,0.1
173,0.0025463435384962293,0.0025463434867560863,0.037987325340509415,0.002072137417097654,0.0020721373,0.034413822,1e-15,elu,32,0.0,100,400,200,0.1,mean_squared_error,0.01
193,0.0025008521301464904,0.0025008521042764187,0.03746825084090233,0.0019040613404744974,0.0019040614,0.03261738,1e-15,relu,64,0.0,300,400,300,0.1,mean_squared_error,0.01
239,0.0016560578304860326,0.0016560577787458897,0.029952535405755043,0.0008731089761579334,0.000873109,0.022047164,1e-15,relu,32,0.0,50,300,400,0.001,mean_squared_error,0.01
171,0.0020779351082940898,0.002077935030683875,0.0340813547372818,0.0016013929675510181,0.001601393,0.030300865,1e-15,elu,32,0.0,300,50,400,0.01,mean_squared_error,0.01
330,0.002002156934597426,0.0020021568052470684,0.03345978260040283,0.0015040827146948915,0.0015040827,0.028626462,5.9049e-09,relu,64,0.0,200,100,100,0.1,mean_squared_error,0.3
242,0.0017193242804043824,0.0017193243838846684,0.030501756817102432,0.0007281428076235456,0.00072814274,0.019878116,2.1870001e-07,relu,32,0.0,50,300,300,0.01,mean_squared_error,0.3
225,0.0011881364302502738,0.0011881364043802023,0.025741061195731163,0.0005768695675747649,0.0005768695,0.017930612,1e-17,relu,16,0.0,200,200,400,0.1,mean_squared_error,0.01
267,0.0023188074636790487,0.0023188074119389057,0.036166634410619736,0.0017148736168737769,0.0017148736,0.031464174,1.0000001e-10,elu,64,0.0,100,50,100,0.0001,mean_squared_error,0.1
388,0.0018882702829109298,0.0018882701406255364,0.03321424499154091,0.00125876318437056,0.0012587631,0.02642436,5.31441e-10,relu,64,0.0,100,50,200,0.0001,mean_squared_error,0.3
232,0.0023552755980441966,0.0023552756756544113,0.037382688373327255,0.0019502689014914275,0.0019502688,0.033579834,1.0000001e-24,elu,64,0.0,300,400,400,0.01,mean_squared_error,0.001
224,0.0020895817627509436,0.002089581685140729,0.034224312752485275,0.0017731440416029495,0.001773144,0.031870786,1e-18,elu,64,0.0,200,200,50,0.001,mean_squared_error,0.001
231,0.0011256203805613848,0.0011256203288212419,0.02544359676539898,0.0005658647424749584,0.00056586467,0.017937094,1.0000001e-24,relu,16,0.0,300,200,100,0.1,mean_squared_error,0.001
223,0.0016981427971687582,0.0016981428489089012,0.031037887558341026,0.0009301230151821334,0.00093012303,0.022477807,1.0000001e-09,relu,32,0.0,50,400,200,0.001,mean_squared_error,0.1
218,0.00155253190961149,0.001552531961351633,0.028952691704034805,0.0006566139001898305,0.00065661385,0.018792097,1e-15,relu,16,0.0,50,400,300,0.1,mean_squared_error,0.01
212,0.0012465915642678738,0.0012465915642678738,0.02550138719379902,0.0006240664065033603,0.0006240664,0.01832344,1e-17,relu,16,0.0,300,300,300,0.001,mean_squared_error,0.01
221,0.0018244131157795589,0.0018244130769744515,0.031816452741622925,0.001075709467489748,0.0010757095,0.02410788,1e-15,relu,32,0.0,50,200,300,0.1,mean_squared_error,0.01
228,0.0013263528235256672,0.0013263528235256672,0.028083674609661102,0.0010105608944343026,0.0010105609,0.02440937,1.0000001e-21,relu,32,0.0,400,50,50,0.001,mean_squared_error,0.001
301,0.001466142919121517,0.0014661429449915886,0.028408387675881386,0.001126941747171369,0.0011269416,0.025070027,1.0000001e-24,relu,64,0.0,400,200,300,0.001,mean_squared_error,0.001
270,0.002154042763221595,0.002154042711481452,0.03454532474279404,0.0017376616365070284,0.0017376617,0.03159299,1.9683e-08,elu,64,0.0,300,400,100,0.01,mean_squared_error,0.3
251,0.0009942341906328995,0.0009942342294380069,0.023934733122587204,0.0004953597004980871,0.0004953597,0.017146923,1.0000001e-24,relu,16,0.0,400,400,100,0.0001,mean_squared_error,0.001
244,0.0013695320424934228,0.0013695319648832083,0.027325982227921486,0.0007194005862470263,0.00071940053,0.019584743,1.0000001e-10,relu,32,0.0,200,300,400,0.0001,mean_squared_error,0.1
320,0.001969119689116875,0.00196911976672709,0.03280096501111984,0.00121837901930699,0.001218379,0.025674202,6.561e-08,relu,64,0.0,50,400,200,0.01,mean_squared_error,0.3
268,0.0009165590551371375,0.0009165590163320303,0.022500617429614067,0.00032446256606089604,0.00032446254,0.013058078,1.0000001e-10,relu,16,0.0,400,50,200,0.1,mean_squared_error,0.1
222,0.0030257210601121187,0.0030257210601121187,0.04262485355138779,0.0025553345425283636,0.0025553347,0.039010696,1e-18,relu,128,0.0,400,400,50,0.1,mean_squared_error,0.001
223,0.0022166648672686685,0.0022166648413985968,0.03558354079723358,0.0017660876456430513,0.0017660875,0.031854182,1.0000001e-10,elu,64,0.0,200,100,300,0.01,mean_squared_error,0.1
210,0.0018687172171970208,0.00186871737241745,0.03268895670771599,0.0014367237421640448,0.0014367237,0.028811583,1e-15,elu,32,0.0,300,400,300,0.01,mean_squared_error,0.01
195,0.001161952373675174,0.00116195238661021,0.026285290718078613,0.000611482472706592,0.00061148254,0.019161712,1e-18,relu,16,0.0,400,200,100,0.001,mean_squared_error,0.001
248,0.0017118778131488296,0.0017118777614086866,0.031130095943808556,0.0011751766590767097,0.0011751767,0.026106846,6.561e-08,elu,16,0.0,100,50,50,0.001,mean_squared_error,0.3
283,0.0023161120609276825,0.0023161121644079685,0.03600349277257919,0.0015615468748302614,0.0015615468,0.02919692,1e-15,relu,64,0.0,50,100,200,0.0001,mean_squared_error,0.01
238,0.0016906971836255656,0.0016906971577554941,0.030363598838448524,0.001156999979812269,0.001157,0.025767371,1.0000001e-10,elu,32,0.0,300,400,200,0.001,mean_squared_error,0.1
226,0.0009521248220052156,0.0009521248284727335,0.0228818878531456,0.0002271808665557663,0.00022718085,0.0107869115,3.90625e-06,relu,16,0.0,400,200,50,0.001,mean_squared_error,0.5
216,0.0016461573541164398,0.0016461573541164398,0.028904296457767487,0.0007126744411525975,0.0007126745,0.019467264,1.0000001e-09,relu,16,0.0,50,50,300,0.001,mean_squared_error,0.1
226,0.001997207524254918,0.001997207524254918,0.03359478712081909,0.0016441344050690532,0.0016441343,0.030874953,1.0000001e-09,elu,64,0.0,300,300,100,0.0001,mean_squared_error,0.1
269,0.0016026202485793168,0.0016026203520596027,0.03035830147564411,0.0010076479973979411,0.0010076481,0.02381988,1.0000001e-24,relu,32,0.0,100,100,100,0.01,mean_squared_error,0.001
254,0.001951312077128225,0.0019513120641931891,0.03262566030025482,0.0012624110502293885,0.001262411,0.026668597,1.9683e-08,elu,32,0.0,300,200,400,0.01,mean_squared_error,0.3
268,0.002164780084664623,0.0021647801622748375,0.03542589768767357,0.0018660236828934368,0.0018660236,0.03283765,1.0000001e-24,elu,64,0.0,400,50,100,0.0001,mean_squared_error,0.001
239,0.0017637644583980243,0.0017637645360082388,0.030589576810598373,0.0007349884614777807,0.0007349884,0.019760305,2.1870001e-07,elu,16,0.0,50,300,200,0.01,mean_squared_error,0.3
300,0.0009978611746595965,0.0009978612652048469,0.023526854813098907,0.00037081837432888394,0.00037081834,0.014098495,3.90625e-06,relu,32,0.0,300,50,50,0.01,mean_squared_error,0.5
281,0.0012986314379506642,0.0012986314250156283,0.026252100244164467,0.0005752308391371156,0.00057523086,0.01750668,3.90625e-06,relu,32,0.0,200,50,200,0.001,mean_squared_error,0.5
224,0.0015482582255370086,0.0015482581220567226,0.028647204861044884,0.00083377145193053,0.0008337714,0.021693267,1e-15,elu,16,0.0,100,50,300,0.0001,mean_squared_error,0.01
335,0.003275667317211628,0.003275667317211628,0.04289069399237633,0.002684690644297273,0.0026846908,0.038931772,1.00000015e-14,relu,128,0.0,300,50,200,0.0001,mean_squared_error,0.1
227,0.00211044576846891,0.002110445639118552,0.03354501724243164,0.0015473210138038113,0.001547321,0.029222133,1e-15,relu,64,0.0,100,400,100,0.001,mean_squared_error,0.01
271,0.0014280969173543984,0.0014280969044193625,0.027452170848846436,0.0006116733369867193,0.0006116733,0.018263847,7.29e-07,relu,32,0.0,100,200,50,0.01,mean_squared_error,0.3
242,0.0011121405081616507,0.0011121404822915792,0.024280190467834473,0.0006282877889998558,0.0006282877,0.018613072,1e-17,relu,32,0.0,300,200,50,0.01,mean_squared_error,0.01
251,0.0013421567208651039,0.001342156669124961,0.0264987051486969,0.000617766176474446,0.00061776605,0.018264208,6.561e-08,relu,16,0.0,50,200,50,0.1,mean_squared_error,0.3
323,0.001450835804765423,0.0014508358435705304,0.02830161713063717,0.00102595055136377,0.0010259505,0.023842456,1e-15,relu,64,0.0,200,50,200,0.1,mean_squared_error,0.01
450,0.0024110993836075068,0.0024110993836075068,0.037211135029792786,0.001981028178677752,0.0019810284,0.03358577,3.051758e-08,relu,128,0.0,300,50,50,0.0001,mean_squared_error,0.5
233,0.0013208692996866172,0.0013208691962063313,0.02716820128262043,0.0008062104445394721,0.0008062104,0.02090122,1e-15,elu,16,0.0,50,200,400,0.0001,mean_squared_error,0.01
250,0.003279762575402856,0.003279762575402856,0.042913708835840225,0.0028263118228297737,0.0028263119,0.04030161,1e-18,elu,128,0.0,100,50,100,0.0001,mean_squared_error,0.001
238,0.0015083954979976018,0.001508395536802709,0.028069419786334038,0.0006522101966114395,0.0006522102,0.01871851,1e-17,relu,16,0.0,100,400,300,0.1,mean_squared_error,0.01
357,0.0013017727113846275,0.0013017726596444845,0.026763498783111572,0.0008380349307151285,0.0008380348,0.021768915,2.4414064e-07,elu,32,0.0,400,100,100,0.0001,mean_squared_error,0.5
278,0.001134430924947891,0.001134430873207748,0.024867122992873192,0.0005532157577638082,0.00055321574,0.017366657,1.0000001e-10,relu,32,0.0,400,50,300,0.0001,mean_squared_error,0.1
257,0.0021048064809292555,0.0021048064809292555,0.034605249762535095,0.001508860262778132,0.0015088603,0.02889753,1.0000001e-24,elu,32,0.0,50,400,400,0.01,mean_squared_error,0.001
285,0.0011346568224123782,0.001134656835347414,0.025495320558547974,0.0006492682698188564,0.0006492682,0.019105569,6.561e-08,relu,32,0.0,300,50,50,0.001,mean_squared_error,0.3
284,0.0028587328270077705,0.0028587328270077705,0.04033921658992767,0.0020906126889693216,0.0020906127,0.034149945,1.0000001e-10,relu,128,0.0,100,100,400,0.0001,mean_squared_error,0.1
276,0.0028164947871118784,0.0028164947871118784,0.04023882746696472,0.00234004170372734,0.0023400418,0.03636567,1.0000001e-11,relu,128,0.0,400,300,200,0.0001,mean_squared_error,0.1
183,0.0034556679893285036,0.0034556679893285036,0.04494780674576759,0.0028038573055310504,0.0028038572,0.04005623,1.0000001e-11,relu,128,0.0,300,400,50,0.0001,mean_squared_error,0.01
287,0.0034010319504886866,0.0034010319504886866,0.044038161635398865,0.0027955624005087066,0.0027955626,0.039709967,1.9683e-08,elu,128,0.0,50,300,200,0.0001,mean_squared_error,0.3
224,0.0009920278745185998,0.000992027809843421,0.023717613890767097,0.000566285488527918,0.00056628557,0.018175013,1.0000001e-21,relu,16,0.0,300,100,50,0.0001,mean_squared_error,0.001
208,0.0014408613141212198,0.0014408613787963986,0.027404524385929108,0.0006788258757761381,0.0006788259,0.019285005,1e-15,relu,16,0.0,50,400,400,0.01,mean_squared_error,0.01
238,0.0012238464939097564,0.001223846455104649,0.025385010987520218,0.0006153208284850618,0.0006153208,0.018046264,1.0000001e-10,relu,32,0.0,400,300,400,0.01,mean_squared_error,0.1
346,0.0024541791062802076,0.0024541791062802076,0.037004683166742325,0.002029213794678264,0.002029214,0.034004614,2.4414064e-07,elu,128,0.0,300,200,200,0.0001,mean_squared_error,0.5
315,0.001733396797337466,0.00173339678440243,0.030332578346133232,0.000985421166708838,0.0009854211,0.023147285,1.9683e-08,elu,32,0.0,50,300,200,0.001,mean_squared_error,0.3
296,0.00113766361027956,0.00113766361027956,0.024564126506447792,0.0005958352126964481,0.0005958352,0.01786071,1.9683e-08,relu,32,0.0,200,100,100,0.01,mean_squared_error,0.3
252,0.0016438253223896027,0.0016438253223896027,0.029912464320659637,0.0010970478882502497,0.001097048,0.024332521,1.0000001e-10,relu,64,0.0,300,400,200,0.0001,mean_squared_error,0.1
241,0.00278971323536502,0.0027897132094949484,0.039558399468660355,0.0020354629517460353,0.002035463,0.03355825,1.0000001e-24,relu,64,0.0,50,400,50,0.001,mean_squared_error,0.001
236,0.0021012466297381455,0.0021012467332184315,0.03482765704393387,0.001717668015080449,0.001717668,0.031581465,1.0000001e-09,elu,64,0.0,100,300,50,0.01,mean_squared_error,0.1
244,0.0026267184358504084,0.0026267182547599077,0.038216471672058105,0.001891629481717155,0.0018916295,0.032592356,1e-17,relu,64,0.0,50,100,200,0.1,mean_squared_error,0.01
203,0.0014902607072144747,0.0014902607072144747,0.02817738801240921,0.0004322137119233278,0.0004322137,0.015246966,1.5625e-05,elu,16,0.0,300,400,300,0.1,mean_squared_error,0.5
379,0.002704392885789275,0.002704392885789275,0.03963882103562355,0.00217803277135493,0.0021780329,0.03511797,4.882813e-07,elu,128,0.0,100,200,50,0.1,mean_squared_error,0.5
265,0.0023114612946907678,0.0023114613723009825,0.036558493971824646,0.0017533567001480272,0.0017533568,0.03167901,1.953125e-06,elu,64,0.0,100,400,400,0.0001,mean_squared_error,0.5
209,0.0013486326465176211,0.0013486327370628715,0.026279250159859657,0.0005975529371805755,0.00059755286,0.018040052,7.29e-07,elu,16,0.0,400,50,300,0.01,mean_squared_error,0.3
254,0.001705780082071821,0.0017057801596820354,0.030458131805062294,0.001077544359733986,0.0010775444,0.024469983,1.9683e-08,elu,32,0.0,400,400,400,0.1,mean_squared_error,0.3
218,0.0021843607537448406,0.0021843607537448406,0.03530885651707649,0.001800653476371775,0.0018006535,0.03232389,1.0000001e-09,elu,64,0.0,200,400,50,0.001,mean_squared_error,0.1
221,0.0022270025219768286,0.0022270025219768286,0.03575768694281578,0.00149585880452297,0.001495859,0.028921401,1.0000001e-24,relu,32,0.0,100,300,100,0.0001,mean_squared_error,0.001
208,0.0016060536468608512,0.0016060536727309227,0.030366353690624237,0.0009631488364874574,0.00096314884,0.023707535,1e-18,elu,16,0.0,300,100,400,0.01,mean_squared_error,0.001
242,0.0014479925545553367,0.0014479925157502294,0.028414905071258545,0.0010356472051162794,0.0010356472,0.024627954,1.0000001e-24,elu,16,0.0,400,200,200,0.1,mean_squared_error,0.001
264,0.0017439070054226452,0.0017439068760722876,0.03141891583800316,0.0011703511036358007,0.001170351,0.025905604,1.9683e-08,elu,32,0.0,300,300,200,0.001,mean_squared_error,0.3
293,0.0016811648125035895,0.001681164838373661,0.030085133388638496,0.0009212518556767384,0.0009212519,0.0226957,1.0000001e-27,relu,32,0.0,50,300,100,0.01,mean_squared_error,0.001
301,0.0013942087017413643,0.0013942087534815073,0.027198631316423416,0.000540095976389933,0.00054009596,0.016932983,1.9683e-08,elu,16,0.0,50,200,400,0.001,mean_squared_error,0.3
262,0.0020204786107771927,0.0020204787142574787,0.0338452011346817,0.0015759473895752727,0.0015759475,0.030168332,1e-17,elu,64,0.0,400,200,400,0.01,mean_squared_error,0.01
340,0.0020959744126432473,0.0020959742832928896,0.034127429127693176,0.0015396849430714533,0.001539685,0.029427899,9.765625e-07,relu,64,0.0,50,50,100,0.001,mean_squared_error,0.5
393,0.001976530585024092,0.001976530533283949,0.033310115337371826,0.001314075138910189,0.0013140751,0.027080616,1.2207032e-07,elu,64,0.0,100,300,400,0.01,mean_squared_error,0.5
357,0.0014558326608190935,0.001455832738429308,0.028993844985961914,0.0006973763552096866,0.0006973763,0.01950593,4.882813e-07,elu,32,0.0,200,300,200,0.0001,mean_squared_error,0.5
256,0.0031009954400360584,0.0031009954400360584,0.04071313142776489,0.0025594303416337735,0.0025594304,0.037873,1.0000001e-11,relu,128,0.0,100,400,100,0.001,mean_squared_error,0.1
301,0.002400809433311224,0.002400809433311224,0.03610002249479294,0.002003505342927213,0.0020035051,0.03371138,1e-19,relu,128,0.0,400,300,50,0.0001,mean_squared_error,0.01
289,0.002283603289268083,0.0022836034186184406,0.03578376770019531,0.0016464323595650726,0.0016464323,0.02987574,1.0000001e-11,relu,64,0.0,50,200,50,0.0001,mean_squared_error,0.1
222,0.002329394376526276,0.002329394454136491,0.03586659952998161,0.0018691925286254455,0.0018691926,0.032727864,1.0000001e-09,elu,64,0.0,100,100,100,0.0001,mean_squared_error,0.1
278,0.002316896958897511,0.002316896803677082,0.036403972655534744,0.001642143621466288,0.0016421436,0.030182574,1.0000001e-24,relu,64,0.0,50,200,100,0.01,mean_squared_error,0.001
254,0.00250850028047959,0.0025085003580898046,0.03718676045536995,0.0019281208188769137,0.0019281207,0.03320199,6.561e-08,elu,64,0.0,50,200,300,0.001,mean_squared_error,0.3
269,0.0016970234767844279,0.0016970235155895352,0.030918605625629425,0.001258855761751254,0.0012588558,0.026436595,1.0000001e-21,relu,64,0.0,300,400,50,0.0001,mean_squared_error,0.001
319,0.0012161044869571924,0.0012161046033725142,0.02554485574364662,0.0006787578991108002,0.00067875785,0.01912746,6.561e-08,relu,32,0.0,100,50,50,0.001,mean_squared_error,0.3
251,0.0018259642076575095,0.0018259643111377954,0.03215472027659416,0.001522247168174553,0.0015222473,0.02987901,1.0000001e-09,elu,64,0.0,300,200,50,0.1,mean_squared_error,0.1
187,0.0018563427082780334,0.0018563427729532123,0.03254682570695877,0.00128227497800616,0.001282275,0.026818449,1e-15,elu,16,0.0,50,200,400,0.1,mean_squared_error,0.01
231,0.002135118366115623,0.0021351182367652655,0.03505153954029083,0.001615553729474034,0.0016155536,0.030542692,1.0000001e-24,elu,32,0.0,100,50,400,0.0001,mean_squared_error,0.001
473,0.001299794271795286,0.0012997942976653576,0.026682717725634575,0.0008065620432912468,0.0008065621,0.021709463,1.525879e-08,elu,32,0.0,400,100,50,0.1,mean_squared_error,0.5
240,0.002071259646779961,0.0020712597761303186,0.03438004478812218,0.0017119368945895418,0.0017119369,0.03144581,1e-15,elu,64,0.0,400,200,100,0.1,mean_squared_error,0.01
232,0.0021136891510751513,0.0021136892028152943,0.03477071225643158,0.0017399179287337497,0.0017399179,0.03162458,1.0000001e-09,elu,64,0.0,400,400,100,0.01,mean_squared_error,0.1
273,0.0015539986909263665,0.0015539986779913306,0.029302338138222694,0.0010650965580615184,0.0010650966,0.024291625,1e-15,relu,64,0.0,300,100,300,0.01,mean_squared_error,0.01
326,0.002984674647450447,0.002984674647450447,0.04083242267370224,0.0021143421114384665,0.002114342,0.03394927,1.9683e-08,relu,128,0.0,50,400,400,0.001,mean_squared_error,0.3
258,0.0009387946403067973,0.0009387946920469403,0.022041240707039833,4.016887138175526e-05,4.016887e-05,0.0042960034,7.8125e-06,relu,16,0.0,400,400,400,0.0001,mean_squared_error,0.5
243,0.0012978273961279127,0.0012978273443877697,0.026723235845565796,0.000655378402512509,0.0006553784,0.018749522,1.0000001e-10,relu,32,0.0,300,50,400,0.01,mean_squared_error,0.1
292,0.0011343344683862394,0.001134334597736597,0.025574805215001106,0.00045286919321426745,0.00045286922,0.015659377,1.953125e-06,elu,32,0.0,400,200,400,0.0001,mean_squared_error,0.5
197,0.0013765866816457775,0.0013765866169705987,0.02724730595946312,0.0009009603220923017,0.00090096024,0.022050606,1e-15,relu,32,0.0,400,400,300,0.1,mean_squared_error,0.01
251,0.002378140369223224,0.002378140576183796,0.03726065531373024,0.0015827782107212486,0.0015827782,0.03002762,1e-18,relu,64,0.0,50,200,300,0.1,mean_squared_error,0.001
237,0.0016038202577167088,0.001603820244781673,0.029532385990023613,0.0007480888863790829,0.0007480888,0.020617127,2.1870001e-07,elu,16,0.0,100,50,200,0.001,mean_squared_error,0.3
254,0.00107678661071178,0.001076786546036601,0.023412654176354408,0.0001107540365325387,0.000110754045,0.007305354,3.90625e-06,relu,16,0.0,300,300,100,0.0001,mean_squared_error,0.5
225,0.0015278940554708242,0.0015278940554708242,0.028515649959445,0.0010342379245686568,0.001034238,0.024088843,1e-18,relu,64,0.0,400,400,300,0.001,mean_squared_error,0.001
236,0.0021011303696367475,0.0021011303178966045,0.03403007239103317,0.0016153537885161158,0.0016153539,0.02995798,1e-17,relu,64,0.0,400,300,400,0.01,mean_squared_error,0.01
242,0.0034317534882575274,0.0034317534882575274,0.04427178204059601,0.0027882411344864657,0.002788241,0.039679814,1.00000005e-13,elu,128,0.0,50,50,100,0.0001,mean_squared_error,0.01
208,0.0024746759380731317,0.0024746758863329887,0.03819526731967926,0.0018898614194836016,0.0018898613,0.033186477,1e-18,elu,64,0.0,200,400,300,0.1,mean_squared_error,0.001
375,0.0021580581087619066,0.0021580581087619066,0.035059716552495956,0.001930264162764278,0.001930264,0.03342756,9.765625e-07,elu,128,0.0,400,300,50,0.0001,mean_squared_error,0.5
251,0.0012285962907804383,0.0012285963166505098,0.02619238942861557,0.00048325505819189074,0.00048325505,0.01649271,3.90625e-06,elu,16,0.0,400,200,100,0.0001,mean_squared_error,0.5
308,0.0017114954793618785,0.001711495453491807,0.03156164288520813,0.0012472250426842357,0.001247225,0.02692285,4.882813e-07,elu,32,0.0,200,50,50,0.0001,mean_squared_error,0.5
211,0.0010098870584948196,0.001009887084364891,0.023033322766423225,0.0003881953300174175,0.00038819533,0.0142926695,1.0000001e-09,relu,16,0.0,300,100,400,0.001,mean_squared_error,0.1
241,0.0015537124127149582,0.0015537124127149582,0.0292982030659914,0.0009681090369466634,0.0009681091,0.02345756,6.561e-08,elu,16,0.0,100,50,100,0.01,mean_squared_error,0.3
351,0.0016311287310802275,0.0016311287181451917,0.02984042279422283,0.000757930521429676,0.0007579304,0.020188505,2.4414064e-07,relu,32,0.0,100,100,50,0.01,mean_squared_error,0.5
213,0.0010720143844890925,0.0010720143327489495,0.023765815421938896,0.0005495587423316136,0.0005495587,0.017271085,1e-15,relu,16,0.0,300,200,300,0.001,mean_squared_error,0.01
248,0.001226556332161029,0.0012265563709661365,0.02585412561893463,0.0007291676195895421,0.0007291676,0.019739782,1e-15,relu,32,0.0,200,50,400,0.1,mean_squared_error,0.01
274,0.0030590305104851723,0.0030590305104851723,0.04125272110104561,0.002473780015669183,0.00247378,0.037436023,1.0000001e-11,relu,128,0.0,200,100,300,0.1,mean_squared_error,0.1
210,0.0012816998124536541,0.0012816998641937971,0.0264939833432436,0.0009867791260514305,0.000986779,0.024188867,1e-15,elu,16,0.0,400,200,50,0.0001,mean_squared_error,0.01
254,0.0031790498178452253,0.0031790498178452253,0.04318861663341522,0.0028881549819247837,0.0028881547,0.040783934,1e-19,elu,128,0.0,400,50,50,0.01,mean_squared_error,0.01
229,0.0032291540410369635,0.0032291540410369635,0.04332547262310982,0.0029047406042818666,0.0029047406,0.04099934,1e-15,elu,128,0.0,400,50,50,0.0001,mean_squared_error,0.01
390,0.001983261305010981,0.0019832614343613386,0.033092670142650604,0.0012795617180148204,0.0012795617,0.02607649,1.0000001e-15,relu,64,0.0,50,100,400,0.001,mean_squared_error,0.1
555,0.00188922300003469,0.00188922300003469,0.03244563564658165,0.0014878847959779225,0.0014878848,0.028743388,9.536744e-10,relu,128,0.0,400,400,50,0.01,mean_squared_error,0.5
294,0.0030856002122163773,0.0030856002122163773,0.04181588813662529,0.0024834140151306825,0.002483414,0.0373647,1.0000001e-10,elu,128,0.0,50,300,200,0.0001,mean_squared_error,0.1
260,0.0015682574982444446,0.001568257575854659,0.02945753000676632,0.00047164702619537655,0.00047164704,0.01613219,2.1870001e-07,elu,16,0.0,100,50,400,0.01,mean_squared_error,0.3
227,0.0017827236248801153,0.001782723586075008,0.03141976147890091,0.0013280200325547372,0.00132802,0.027667679,1e-17,elu,32,0.0,300,200,400,0.1,mean_squared_error,0.01
243,0.001317661747129427,0.0013176617212593555,0.025761369615793228,0.0005058177496231164,0.00050581776,0.016352447,7.29e-07,relu,32,0.0,200,300,100,0.001,mean_squared_error,0.3
262,0.0023328734872241816,0.002332873409613967,0.03647258132696152,0.0017045999600079108,0.0017045998,0.030810226,6.561e-08,relu,64,0.0,50,300,50,0.1,mean_squared_error,0.3
231,0.001577629888844159,0.0015776298241689801,0.029570572078227997,0.0010855747972516418,0.001085575,0.024995545,1.0000001e-10,elu,16,0.0,100,50,50,0.0001,mean_squared_error,0.1
229,0.0015488268109038472,0.0015488268109038472,0.028761111199855804,0.00035412632026114846,0.00035412627,0.013737307,7.8125e-06,elu,16,0.0,200,300,200,0.0001,mean_squared_error,0.5
318,0.002076581741372744,0.002076581818982959,0.03465114161372185,0.0015380704685511804,0.0015380704,0.029839506,1.953125e-06,elu,64,0.0,100,200,100,0.1,mean_squared_error,0.5
192,0.0014719737228006124,0.0014719737228006124,0.028425971046090126,0.0009042165658111768,0.0009042163,0.022161506,1.0000001e-21,relu,16,0.0,100,50,300,0.01,mean_squared_error,0.001
304,0.0014922196666399639,0.0014922196278348565,0.028716329485177994,0.001006661771761828,0.0010066618,0.023958538,1.0000001e-24,elu,32,0.0,50,100,300,0.001,mean_squared_error,0.001
313,0.0013327568562494384,0.0013327568303793669,0.026430178433656693,0.0007047398782257611,0.0007047398,0.019283207,9.765625e-07,relu,64,0.0,400,400,400,0.1,mean_squared_error,0.5
229,0.0010140307454599275,0.001014030771329999,0.023587094619870186,0.0005244210407223459,0.00052442105,0.017095048,1e-15,relu,16,0.0,200,300,50,0.01,mean_squared_error,0.01
293,0.0021553364478879506,0.0021553365513682365,0.03526110202074051,0.0016052225949910015,0.0016052227,0.030422904,9.765625e-07,elu,64,0.0,200,100,300,0.001,mean_squared_error,0.5
196,0.0022763444317711722,0.002276344457641244,0.03583693504333496,0.0018074870607496538,0.0018074869,0.032107417,1e-15,elu,32,0.0,50,400,50,0.1,mean_squared_error,0.01
246,0.0025798440910875797,0.0025798440910875797,0.03836905211210251,0.0020338152147208652,0.0020338153,0.03392327,1.0000001e-11,relu,64,0.0,100,100,50,0.0001,mean_squared_error,0.1
256,0.002968937624245882,0.002968937624245882,0.04123658686876297,0.002359814948411049,0.0023598152,0.036993854,1e-17,relu,128,0.0,400,300,400,0.01,mean_squared_error,0.01
